comparison,rowname,lb,mle,ub,ce,Z,cZ
1 vs. 2,THOC2,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.556472798110883,1.3779499407875901
1 vs. 2,PABPC1L2B,-0.04896094421449216,0.19584377685797064,0.4161680258231883,0.0,1.5558557912427415,1.3774724125237576
1 vs. 2,B4GALT7,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5558084924195845,1.3774724125237576
1 vs. 2,CITED1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5554286209956436,1.3771819988818932
1 vs. 2,F5,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5547240258851833,1.3765401348363415
1 vs. 2,TRMT44,-0.07344141632173924,0.22032424896521602,0.4406484979304328,0.0,1.5545778006312554,1.3765026067735426
1 vs. 2,DDR1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5531106966011206,1.375035513198962
1 vs. 2,TMEM161A,-0.04896094421449216,0.19584377685797064,0.4161680258231883,0.0,1.5521588763032046,1.3741261239002602
1 vs. 2,ZNF114,-0.07344141632173924,0.24480472107246312,0.538570386359417,0.0,1.5518097008542098,1.3738689998660925
1 vs. 2,DLD,-0.07344141632173924,0.22032424896521602,0.5140899142521727,0.0,1.5512215932660087,1.373520651558452
1 vs. 2,ATP8B3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5511768000449295,1.373520651558452
1 vs. 2,FFAR3,-0.07344141632173924,0.24480472107246312,0.4896094421449249,0.0,1.5511530790619805,1.373520651558452
1 vs. 2,ADCK2,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.550062989414166,1.372461736265043
1 vs. 2,FGFR1OP,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.5498638178912358,1.3723669478712912
1 vs. 2,BPNT1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5494150906207158,1.3720021058352636
1 vs. 2,KIAA0368,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.5485008222368135,1.3711335150758692
1 vs. 2,RBFOX1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5477363683942695,1.370427056259072
1 vs. 2,RPL10L,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5474166660297053,1.3702423573071012
1 vs. 2,WNT5B,-0.04896094421449216,0.19584377685797064,0.4161680258231883,0.0,1.54734250565279,1.3702423573071012
1 vs. 2,ATG14,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5469262096316623,1.3701012702926316
1 vs. 2,TXNDC2,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5468844508324717,1.3701012702926316
1 vs. 2,TRIM6,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.546877471634863,1.3701012702926316
1 vs. 2,KDELR1,-0.04896094421449216,0.19584377685797064,0.4161680258231883,0.0,1.5455488124034549,1.3688608674173008
1 vs. 2,THAP5,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.545507854970996,1.3688608674173008
1 vs. 2,DDX60L,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5446525437851586,1.3680562356396793
1 vs. 2,NANOG,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5439050775582792,1.3673682915707757
1 vs. 2,CCT3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5429782455709553,1.3664863229156803
1 vs. 2,OVCA2,-0.04896094421449216,0.19584377685797064,0.4161680258231883,0.0,1.5427143722859753,1.3663589093528516
1 vs. 2,SUCLG1,-0.04896094421449216,0.1713633047507239,0.3916875537159406,0.0,1.5426373313543615,1.3663589093528516
1 vs. 2,ADAMTS6,-0.07344141632173924,0.22032424896521602,0.4406484979304328,0.0,1.5424175271580336,1.366241802222798
1 vs. 2,DTX1,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5419536322631078,1.3658606637167612
1 vs. 2,RRAD,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.541820242438586,1.3658370137945426
1 vs. 2,SEC16B,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.541427958700528,1.3655333340402294
1 vs. 2,ZNF716,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5410895563620013,1.3652879323719855
1 vs. 2,IGKC,-0.09792188842898465,0.34272660950144845,0.5630508584666648,0.0,1.540790091768578,1.3650846413486717
1 vs. 2,KRT13,-0.07344141632173924,0.22032424896521602,0.4406484979304328,0.0,1.540419420140717,1.3648043388513909
1 vs. 2,PDXP,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5394756982171385,1.3639043109079843
1 vs. 2,CD151,-0.07344141632173924,0.22032424896521602,0.4406484979304328,0.0,1.5392066479435629,1.3637339282374636
1 vs. 2,EXOSC8,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.538935491386424,1.3636162749209977
1 vs. 2,ATG9A,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5388748927162028,1.3636162749209977
1 vs. 2,YWHAE,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5385753251784335,1.3634128676835555
1 vs. 2,TSPY4,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5377710009517436,1.362663676384446
1 vs. 2,COG5,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5374484638153634,1.3624354459407784
1 vs. 2,TOR1A,-0.04896094421449216,0.1713633047507239,0.3916875537159406,0.0,1.537328285636612,1.3624260063202533
1 vs. 2,PROM2,-0.07344141632173924,0.24480472107246312,0.4896094421449249,0.0,1.5364853537472918,1.3617470617290586
1 vs. 2,ACSM1,-0.07344141632173924,0.22032424896521602,0.5140899142521727,0.0,1.5364774461536703,1.3617470617290586
1 vs. 2,STAG1,-0.07344141632173924,0.22032424896521602,0.5140899142521727,0.0,1.5362884455570789,1.3616631909844403
1 vs. 2,CD47,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5360178887729659,1.3614911408682318
1 vs. 2,CLIP3,-0.07344141632173924,0.24480472107246312,0.4651289700376805,0.0,1.5340835415767395,1.3595204096665985
1 vs. 2,TNFRSF18,-0.07344141632173924,0.22032424896521602,0.4406484979304328,0.0,1.5338782220826936,1.3595029809357748
1 vs. 2,RAB43,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.533819388631488,1.3595029809357748
1 vs. 2,RPS6KA1,-0.07344141632173924,0.19584377685797064,0.3916875537159406,0.0,1.5337330856803528,1.3595029809357748
1 vs. 2,HOXA9,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.533394194902089,1.3592570871175735
1 vs. 2,HIST1H2BJ,-0.07344141632173924,0.19584377685797064,0.4896094421449249,0.0,1.5327878304683902,1.358829082767945
1 vs. 2,GORASP1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5327754259573934,1.358829082767945
1 vs. 2,TPD52,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5324896818552196,1.3587503145276978
1 vs. 2,LOXL1,-0.04896094421449216,0.1713633047507239,0.3916875537159406,0.0,1.5324798025889441,1.3587503145276978
1 vs. 2,COL7A1,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5305694977377695,1.3568060529948112
1 vs. 2,MYOD1,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5295385855536627,1.3558122477799315
1 vs. 2,CLYBL,-0.07344141632173924,0.19584377685797064,0.4651289700376805,0.0,1.5291995170666106,1.3556024028207077
1 vs. 2,CYTH3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.529101523243415,1.3556024028207077
1 vs. 2,CHRM5,-0.5875313305739092,-0.2692851931797099,0.07344141632173924,0.0,-1.5290101495160884,-1.3556024028207077
1 vs. 2,IL15,-0.07344141632173924,0.19584377685797064,0.4161680258231883,0.0,1.5287275714211102,1.3554174092292703
1 vs. 2,TTN,-0.5630508584666648,-0.2692851931797099,0.07344141632173924,0.0,-1.5267198658430698,-1.353368101870415
1 vs. 2,RER1,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5264329043116867,1.3531784317230007
1 vs. 2,HAUS4,-0.07344141632173924,0.22032424896521602,0.4651289700376805,0.0,1.5263149899604973,1.353171438587351
1 vs. 2,STK24,-0.07344141632173924,0.22032424896521602,0.4406484979304328,0.0,1.5261658217204663,1.3531306528245237
1 vs. 2,KIAA1429,-0.07344141632173924,0.22032424896521602,0.4896094421449249,0.0,1.5251538488292804,1.3521575236067835
1 vs. 2,AKR1C3,-0.07344141632173924,0.19584377685797064,0.4406484979304328,0.0,1.5249587337246389,1.352067099257628
